,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,date,hour,weekday,month
10546,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.15,46,26.0027,293,2012-12-05,20,Wednesday,December
10547,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.15,46,27.9993,198,2012-12-05,21,Wednesday,December
10548,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,14.395,45,26.0027,105,2012-12-05,22,Wednesday,December
10549,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,13.635,49,26.0027,74,2012-12-05,23,Wednesday,December
10550,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.12,48,19.0012,44,2012-12-06,00,Thursday,December
10551,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.12,48,19.0012,16,2012-12-06,01,Thursday,December
10552,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,10.605,52,19.0012,9,2012-12-06,02,Thursday,December
10553,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,11.365,55,12.998,2,2012-12-06,03,Thursday,December
10554,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,10.605,55,19.9995,9,2012-12-06,04,Thursday,December
10555,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,10.605,55,19.0012,32,2012-12-06,05,Thursday,December
10556,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,10.605,55,19.9995,124,2012-12-06,06,Thursday,December
10557,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,10.605,51,19.9995,389,2012-12-06,07,Thursday,December
10558,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.02,10.605,51,19.9995,659,2012-12-06,08,Thursday,December
10559,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,11.365,48,12.998,276,2012-12-06,09,Thursday,December
10560,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,11.365,52,12.998,145,2012-12-06,10,Thursday,December
10561,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.88,48,11.0014,178,2012-12-06,11,Thursday,December
10562,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,15.91,41,0.0,235,2012-12-06,12,Thursday,December
10563,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,16.665,39,0.0,245,2012-12-06,13,Thursday,December
10564,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,15.91,42,6.0032,212,2012-12-06,14,Thursday,December
10565,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,17.425,39,0.0,270,2012-12-06,15,Thursday,December
10566,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,17.425,42,0.0,331,2012-12-06,16,Thursday,December
10567,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,15.91,45,7.0015,617,2012-12-06,17,Thursday,December
10568,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,13.635,45,11.0014,565,2012-12-06,18,Thursday,December
10569,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.88,60,12.998,373,2012-12-06,19,Thursday,December
10570,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",9.84,12.88,60,7.0015,227,2012-12-06,20,Thursday,December
10571,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",9.84,12.12,60,8.9981,191,2012-12-06,21,Thursday,December
10572,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,12.12,65,11.0014,133,2012-12-06,22,Thursday,December
10573,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,12.12,65,11.0014,93,2012-12-06,23,Thursday,December
10574,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,12.88,70,7.0015,48,2012-12-07,00,Friday,December
10575,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",9.84,11.365,70,12.998,28,2012-12-07,01,Friday,December
10576,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,13.635,70,8.9981,11,2012-12-07,02,Friday,December
10577,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.88,81,12.998,5,2012-12-07,03,Friday,December
10578,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,13.635,75,7.0015,10,2012-12-07,04,Friday,December
10579,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,13.635,81,7.0015,26,2012-12-07,05,Friday,December
10580,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",11.48,13.635,75,11.0014,84,2012-12-07,06,Friday,December
10581,Winter,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",11.48,13.635,81,11.0014,215,2012-12-07,07,Friday,December
10582,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",12.3,14.395,75,12.998,441,2012-12-07,08,Friday,December
10583,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",12.3,15.15,81,8.9981,301,2012-12-07,09,Friday,December
10584,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.91,76,11.0014,166,2012-12-07,10,Friday,December
10585,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.91,76,12.998,203,2012-12-07,11,Friday,December
10586,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,16.665,71,12.998,240,2012-12-07,12,Friday,December
10587,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,17.425,66,8.9981,220,2012-12-07,13,Friday,December
10588,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,17.425,71,11.0014,215,2012-12-07,14,Friday,December
10589,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,17.425,71,11.0014,303,2012-12-07,15,Friday,December
10590,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,17.425,76,8.9981,375,2012-12-07,16,Friday,December
10591,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,66,0.0,568,2012-12-07,17,Friday,December
10592,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,71,7.0015,498,2012-12-07,18,Friday,December
10593,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,76,0.0,352,2012-12-07,19,Friday,December
10594,Winter,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",15.58,19.695,76,7.0015,241,2012-12-07,20,Friday,December
10595,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.18,93,7.0015,171,2012-12-07,21,Friday,December
10596,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.18,93,6.0032,165,2012-12-07,22,Friday,December
10597,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.18,93,6.0032,122,2012-12-07,23,Friday,December
10598,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.18,93,6.0032,103,2012-12-08,00,Saturday,December
10599,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,17.425,93,8.9981,100,2012-12-08,01,Saturday,December
10600,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,17.425,93,8.9981,70,2012-12-08,02,Saturday,December
10601,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.18,93,7.0015,29,2012-12-08,03,Saturday,December
10602,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.94,93,0.0,12,2012-12-08,04,Saturday,December
10603,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.18,93,7.0015,6,2012-12-08,05,Saturday,December
10604,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.18,93,7.0015,20,2012-12-08,06,Saturday,December
10605,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.18,100,6.0032,39,2012-12-08,07,Saturday,December
10606,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,94,6.0032,111,2012-12-08,08,Saturday,December
10607,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,94,0.0,170,2012-12-08,09,Saturday,December
10608,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,8.9981,287,2012-12-08,10,Saturday,December
10609,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,7.0015,404,2012-12-08,11,Saturday,December
10610,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,15.0013,486,2012-12-08,12,Saturday,December
10611,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,11.0014,547,2012-12-08,13,Saturday,December
10612,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,19.0012,542,2012-12-08,14,Saturday,December
10613,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,17.22,21.21,82,11.0014,541,2012-12-08,15,Saturday,December
10614,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,17.22,21.21,82,11.0014,507,2012-12-08,16,Saturday,December
10615,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,15.58,19.695,87,8.9981,345,2012-12-08,17,Saturday,December
10616,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,87,7.0015,304,2012-12-08,18,Saturday,December
10617,Winter,0,0, Clear + Few clouds + Partly cloudy + Partly cloudy,16.4,20.455,87,0.0,246,2012-12-08,19,Saturday,December
10618,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.94,100,0.0,182,2012-12-08,20,Saturday,December
10619,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.94,100,0.0,209,2012-12-08,21,Saturday,December
10620,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,94,7.0015,160,2012-12-08,22,Saturday,December
10621,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,94,0.0,162,2012-12-08,23,Saturday,December
10622,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,8.9981,118,2012-12-09,00,Sunday,December
10623,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,7.0015,102,2012-12-09,01,Sunday,December
10624,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,7.0015,78,2012-12-09,02,Sunday,December
10625,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,7.0015,48,2012-12-09,03,Sunday,December
10626,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,94,7.0015,12,2012-12-09,04,Sunday,December
10627,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,7.0015,8,2012-12-09,05,Sunday,December
10628,Winter,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",16.4,20.455,94,7.0015,6,2012-12-09,06,Sunday,December
10629,Winter,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",16.4,20.455,87,15.0013,23,2012-12-09,07,Sunday,December
10630,Winter,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",16.4,20.455,87,11.0014,69,2012-12-09,08,Sunday,December
10631,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,16.9979,103,2012-12-09,09,Sunday,December
10632,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,19.0012,219,2012-12-09,10,Sunday,December
10633,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,87,19.9995,250,2012-12-09,11,Sunday,December
10634,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,82,19.9995,315,2012-12-09,12,Sunday,December
10635,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,87,19.0012,285,2012-12-09,13,Sunday,December
10636,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,87,12.998,232,2012-12-09,14,Sunday,December
10637,Winter,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",14.76,17.425,93,11.0014,225,2012-12-09,15,Sunday,December
10638,Winter,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",14.76,17.425,93,11.0014,253,2012-12-09,16,Sunday,December
10639,Winter,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",14.76,17.425,93,8.9981,229,2012-12-09,17,Sunday,December
10640,Winter,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",14.76,18.18,93,6.0032,198,2012-12-09,18,Sunday,December
10641,Winter,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",15.58,19.695,94,6.0032,122,2012-12-09,19,Sunday,December
10642,Winter,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",14.76,18.18,100,6.0032,108,2012-12-09,20,Sunday,December
10643,Winter,0,0," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.18,100,7.0015,96,2012-12-09,21,Sunday,December
10644,Winter,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",14.76,18.18,93,7.0015,78,2012-12-09,22,Sunday,December
10645,Winter,0,0," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",14.76,18.18,100,6.0032,51,2012-12-09,23,Sunday,December
10646,Winter,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",14.76,18.18,100,6.0032,20,2012-12-10,00,Monday,December
10647,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,18.94,100,0.0,4,2012-12-10,01,Monday,December
10648,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,94,7.0015,5,2012-12-10,02,Monday,December
10649,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,94,7.0015,4,2012-12-10,03,Monday,December
10650,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,94,7.0015,12,2012-12-10,04,Monday,December
10651,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,94,7.0015,27,2012-12-10,05,Monday,December
10652,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,94,11.0014,123,2012-12-10,06,Monday,December
10653,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,94,16.9979,294,2012-12-10,07,Monday,December
10654,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",17.22,21.21,100,16.9979,584,2012-12-10,08,Monday,December
10655,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",17.22,21.21,100,15.0013,284,2012-12-10,09,Monday,December
10656,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",18.04,21.97,94,15.0013,133,2012-12-10,10,Monday,December
10657,Winter,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",18.86,22.725,94,15.0013,134,2012-12-10,11,Monday,December
10658,Winter,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",18.04,21.97,100,15.0013,173,2012-12-10,12,Monday,December
10659,Winter,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",18.04,21.97,100,15.0013,220,2012-12-10,13,Monday,December
10660,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",20.5,24.24,94,15.0013,210,2012-12-10,14,Monday,December
10661,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",20.5,24.24,87,11.0014,236,2012-12-10,15,Monday,December
10662,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",20.5,24.24,88,7.0015,345,2012-12-10,16,Monday,December
10663,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",19.68,23.485,82,19.0012,616,2012-12-10,17,Monday,December
10664,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",18.86,22.725,88,19.0012,564,2012-12-10,18,Monday,December
10665,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,21.32,25.0,77,19.0012,427,2012-12-10,19,Monday,December
10666,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,18.86,22.725,88,16.9979,300,2012-12-10,20,Monday,December
10667,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",18.86,22.725,94,12.998,245,2012-12-10,21,Monday,December
10668,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",20.5,24.24,82,15.0013,126,2012-12-10,22,Monday,December
10669,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,18.86,22.725,88,16.9979,84,2012-12-10,23,Monday,December
10670,Winter,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",18.86,22.725,77,31.0009,31,2012-12-11,00,Tuesday,December
10671,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,17.22,21.21,71,30.0026,8,2012-12-11,01,Tuesday,December
10672,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",16.4,20.455,66,22.0028,1,2012-12-11,02,Tuesday,December
10673,Winter,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",14.76,16.665,76,19.0012,3,2012-12-11,03,Tuesday,December
10674,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,15.91,76,19.0012,8,2012-12-11,04,Tuesday,December
10675,Winter,0,1," Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",13.94,15.15,71,22.0028,41,2012-12-11,05,Tuesday,December
10676,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,15.15,71,19.9995,118,2012-12-11,06,Tuesday,December
10677,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.15,66,27.9993,380,2012-12-11,07,Tuesday,December
10678,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,15.15,61,19.9995,724,2012-12-11,08,Tuesday,December
10679,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.94,15.15,61,26.0027,334,2012-12-11,09,Tuesday,December
10680,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,14.76,16.665,57,22.0028,154,2012-12-11,10,Tuesday,December
10681,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,16.665,53,23.9994,173,2012-12-11,11,Tuesday,December
10682,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",14.76,15.91,53,30.0026,226,2012-12-11,12,Tuesday,December
10683,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,50,15.0013,254,2012-12-11,13,Tuesday,December
10684,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,50,15.0013,204,2012-12-11,14,Tuesday,December
10685,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,50,15.0013,270,2012-12-11,15,Tuesday,December
10686,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",15.58,19.695,50,15.0013,358,2012-12-11,16,Tuesday,December
10687,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,15.15,53,15.0013,601,2012-12-11,17,Tuesday,December
10688,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,15.15,53,15.0013,546,2012-12-11,18,Tuesday,December
10689,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,15.15,53,15.0013,433,2012-12-11,19,Tuesday,December
10690,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,15.15,53,15.0013,257,2012-12-11,20,Tuesday,December
10691,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,13.12,15.91,53,12.998,207,2012-12-11,21,Tuesday,December
10692,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,14.395,56,15.0013,106,2012-12-11,22,Tuesday,December
10693,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,14.395,52,15.0013,64,2012-12-11,23,Tuesday,December
10694,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,15.15,52,11.0014,34,2012-12-12,00,Wednesday,December
10695,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,13.635,61,15.0013,21,2012-12-12,01,Wednesday,December
10696,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,11.48,13.635,56,11.0014,9,2012-12-12,02,Wednesday,December
10697,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,13.635,60,8.9981,10,2012-12-12,03,Wednesday,December
10698,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,15.15,60,0.0,4,2012-12-12,04,Wednesday,December
10699,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.88,60,12.998,37,2012-12-12,05,Wednesday,December
10700,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.12,60,16.9979,128,2012-12-12,06,Wednesday,December
10701,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.88,60,12.998,369,2012-12-12,07,Wednesday,December
10702,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.88,65,11.0014,688,2012-12-12,08,Wednesday,December
10703,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",11.48,14.395,61,8.9981,285,2012-12-12,09,Wednesday,December
10704,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",12.3,15.15,56,11.0014,136,2012-12-12,10,Wednesday,December
10705,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.15,49,15.0013,172,2012-12-12,11,Wednesday,December
10706,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,18.18,42,0.0,232,2012-12-12,12,Wednesday,December
10707,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,18.18,42,0.0,238,2012-12-12,13,Wednesday,December
10708,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,18.18,46,0.0,225,2012-12-12,14,Wednesday,December
10709,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,17.425,46,7.0015,228,2012-12-12,15,Wednesday,December
10710,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.94,16.665,46,8.9981,329,2012-12-12,16,Wednesday,December
10711,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.15,53,15.0013,561,2012-12-12,17,Wednesday,December
10712,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",13.12,15.15,49,15.0013,540,2012-12-12,18,Wednesday,December
10713,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",12.3,14.395,56,15.0013,402,2012-12-12,19,Wednesday,December
10714,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,12.3,14.395,52,19.0012,268,2012-12-12,20,Wednesday,December
10715,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",12.3,14.395,52,16.9979,202,2012-12-12,21,Wednesday,December
10716,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",12.3,14.395,52,15.0013,122,2012-12-12,22,Wednesday,December
10717,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",11.48,13.635,56,15.0013,79,2012-12-12,23,Wednesday,December
10718,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",11.48,13.635,52,15.0013,32,2012-12-13,00,Thursday,December
10719,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",11.48,12.88,52,19.0012,23,2012-12-13,01,Thursday,December
10720,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.12,56,16.9979,8,2012-12-13,02,Thursday,December
10721,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.12,56,19.0012,2,2012-12-13,03,Thursday,December
10722,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.88,56,12.998,8,2012-12-13,04,Thursday,December
10723,Winter,0,1," Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist ",10.66,12.88,56,11.0014,33,2012-12-13,05,Thursday,December
10724,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,10.66,12.12,56,16.9979,114,2012-12-13,06,Thursday,December
10725,Winter,0,1, Clear + Few clouds + Partly cloudy + Partly cloudy,9.84,11.365,60,15.0013,385,2012-12-13,07,Thursday,December
